,classif,cap_shape,cap_surface,cap_colour,bruises,odor,gill_attach,gill_space,gill_size,gill_color,stalk_shape,stalk_surf_above_ring,stalk_surf_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat
7313,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Paths
7314,Etable,x,s,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7315,Etable,x,s,White,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Numerous,Grasses
7316,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Woods
7317,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7318,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7319,Etable,b,f,White,No,None,f,Crowded,Broad,Pink,e,Silky,k,White,White,p,w,t,Pendant,White,Numerous,Grasses
7320,Poisonous,f,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Paths
7321,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,White,p,w,o,Evanescent,White,Several,Woods
7322,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7323,Poisonous,x,y,Brown,No,Musty,f,Close,Broad,Yellow,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7324,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7325,Etable,f,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Yellow,Clustered,Leaves
7326,Poisonous,x,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7327,Etable,f,s,Brown,No,None,a,Close,Broad,Yellow,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Yellow,Several,Leaves
7328,Etable,b,s,White,No,None,f,Crowded,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7329,Etable,b,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7330,Poisonous,k,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7331,Poisonous,k,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Woods
7332,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Paths
7333,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7334,Etable,b,f,White,No,None,f,Crowded,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7335,Etable,k,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7336,Poisonous,f,y,Red,No,Musty,f,Close,Broad,White,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7337,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7338,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7339,Poisonous,f,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Woods
7340,Poisonous,x,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7341,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7342,Poisonous,k,y,Cinnamon,No,Musty,f,Close,Broad,Yellow,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7343,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Woods
7344,Etable,k,s,White,No,None,f,Crowded,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7345,Poisonous,f,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7346,Etable,b,f,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7347,Poisonous,f,s,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Woods
7348,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7349,Etable,k,s,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7350,Etable,x,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7351,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7352,Etable,k,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Yellow,Clustered,Leaves
7353,Etable,f,y,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Solitary,Paths
7354,Etable,b,s,White,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Numerous,Grasses
7355,Poisonous,f,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7356,Poisonous,f,s,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Paths
7357,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7358,Etable,k,f,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7359,Etable,x,f,White,No,None,f,Crowded,Broad,Pink,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7360,Etable,x,s,Cinnamon,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Solitary,Paths
7361,Etable,k,f,Gray,No,None,f,Crowded,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7362,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7363,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Paths
7364,Poisonous,k,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Paths
7365,Poisonous,x,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Paths
7366,Etable,k,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Orange,Clustered,Leaves
7367,Poisonous,f,y,Yellow,No,None,f,Crowded,Narrow,White,e,Scaly,y,Yellow,Yellow,p,y,o,Evanescent,White,Clustered,Leaves
7368,Poisonous,x,y,Cinnamon,No,Musty,a,Close,Broad,White,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7369,Poisonous,x,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Woods
7370,Etable,x,y,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Several,Paths
7371,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7372,Etable,k,s,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Numerous,Grasses
7373,Etable,b,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7374,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,s,Pink,White,p,w,o,Evanescent,White,Several,Paths
7375,Etable,x,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Buff,Several,Leaves
7376,Etable,b,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Buff,Several,Leaves
7377,Etable,f,s,Brown,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Solitary,Paths
7378,Etable,k,s,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7379,Poisonous,f,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7380,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7381,Poisonous,f,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7382,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7383,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7384,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,White,White,p,w,o,Evanescent,White,Several,Paths
7385,Etable,b,s,White,No,None,f,Crowded,Broad,White,e,Silky,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7386,Poisonous,k,y,Brown,No,Musty,f,Close,Broad,Yellow,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7387,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7388,Etable,k,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Yellow,Several,Leaves
7389,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Paths
7390,Etable,b,s,White,No,None,f,Crowded,Broad,White,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7391,Etable,x,s,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7392,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Leaves
7393,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7394,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Woods
7395,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7396,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7397,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Paths
7398,Etable,b,s,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7399,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7400,Etable,b,f,White,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7401,Poisonous,c,y,Yellow,No,None,f,Crowded,Narrow,Yellow,e,Scaly,y,Yellow,Yellow,p,y,o,Evanescent,White,Clustered,Leaves
7402,Poisonous,x,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Paths
7403,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7404,Etable,x,s,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7405,Etable,b,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Yellow,Several,Leaves
7406,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7407,Etable,b,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Brown,Clustered,Leaves
7408,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7409,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7410,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Paths
7411,Etable,b,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7412,Etable,k,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Brown,Clustered,Leaves
7413,Etable,b,s,Brown,No,None,a,Close,Broad,Yellow,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Brown,Several,Leaves
7414,Poisonous,x,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Woods
7415,Etable,x,s,Gray,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Several,Paths
7416,Etable,x,f,Gray,No,None,f,Crowded,Broad,White,e,Silky,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7417,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7418,Etable,k,f,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7419,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Paths
7420,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7421,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7422,Etable,f,s,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Solitary,Paths
7423,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7424,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Paths
7425,Etable,f,s,Brown,No,None,a,Close,Broad,Yellow,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Buff,Clustered,Leaves
7426,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,k,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7427,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Woods
7428,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7429,Poisonous,f,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Paths
7430,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7431,Poisonous,k,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7432,Etable,x,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Orange,Clustered,Leaves
7433,Poisonous,f,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Paths
7434,Etable,k,s,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7435,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7436,Poisonous,k,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7437,Etable,f,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Orange,Several,Leaves
7438,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7439,Etable,x,f,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7440,Etable,k,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Orange,Several,Leaves
7441,Poisonous,f,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7442,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Woods
7443,Etable,f,y,Brown,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Solitary,Paths
7444,Etable,x,f,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Numerous,Grasses
7445,Etable,k,s,White,No,None,f,Crowded,Broad,White,e,Silky,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7446,Etable,b,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Buff,Clustered,Leaves
7447,Poisonous,k,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Paths
7448,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Leaves
7449,Etable,k,y,Brown,No,None,f,Close,Broad,White,e,Scaly,y,Brown,Brown,p,w,t,Pendant,White,Solitary,Paths
7450,Etable,x,f,Gray,No,None,f,Crowded,Broad,Pink,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7451,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Paths
7452,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7453,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Woods
7454,Poisonous,f,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7455,Etable,f,s,Brown,No,None,a,Close,Broad,Yellow,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Buff,Several,Leaves
7456,Poisonous,f,y,Red,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7457,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7458,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7459,Etable,b,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Yellow,Clustered,Leaves
7460,Etable,x,f,Gray,No,None,f,Crowded,Broad,Gray,e,Silky,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7461,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Paths
7462,Poisonous,k,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Smooth,s,White,White,p,w,o,Evanescent,White,Several,Paths
7463,Etable,x,s,Gray,No,None,f,Crowded,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7464,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Woods
7465,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7466,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7467,Etable,b,s,Brown,No,None,a,Close,Broad,Orange,e,Smooth,s,Orange,Orange,p,n,o,Pendant,Orange,Clustered,Leaves
7468,Etable,b,s,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7469,Poisonous,x,y,Red,No,Musty,a,Close,Broad,White,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7470,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7471,Poisonous,k,y,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7472,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,White,Pink,p,w,o,Evanescent,White,Several,Woods
7473,Poisonous,k,s,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Woods
7474,Poisonous,k,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Leaves
7475,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7476,Poisonous,x,s,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,Pink,White,p,w,o,Evanescent,White,Several,Paths
7477,Poisonous,k,s,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
7478,Poisonous,k,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7479,Etable,b,f,Gray,No,None,f,Crowded,Broad,White,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7480,Poisonous,k,y,Brown,No,Musty,a,Close,Broad,Yellow,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7481,Etable,f,s,Brown,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,White,Several,Paths
7482,Poisonous,k,s,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7483,Poisonous,f,y,Yellow,No,None,f,Crowded,Narrow,Yellow,e,Scaly,y,Yellow,Yellow,p,y,o,Evanescent,White,Clustered,Leaves
7484,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,White,White,p,w,o,Evanescent,White,Several,Leaves
7485,Poisonous,f,y,Red,No,Musty,a,Close,Broad,Yellow,e,Silky,y,Cinnamon,Cinnamon,p,w,n,None,White,Clustered,Woods
7486,Etable,x,f,Gray,No,None,f,Crowded,Broad,Pink,e,Smooth,s,White,White,p,w,t,Pendant,White,Numerous,Grasses
7487,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Woods
7488,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,White,Pink,p,w,o,Evanescent,White,Several,Leaves
7489,Poisonous,f,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7490,Etable,f,s,Brown,No,None,a,Close,Broad,Brown,e,Smooth,s,Orange,Orange,p,o,o,Pendant,Yellow,Clustered,Leaves
7491,Poisonous,k,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7492,Poisonous,f,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,k,Pink,White,p,w,o,Evanescent,White,Several,Woods
7493,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Paths
7494,Poisonous,f,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Leaves
7495,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Paths
7496,Poisonous,x,y,Red,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
7497,Poisonous,k,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
7498,Etable,x,s,White,No,None,f,Crowded,Broad,Pink,e,Silky,s,White,White,p,w,t,Pendant,White,Scattered,Grasses
7499,Etable,x,s,Gray,No,None,f,Crowded,Broad,Gray,e,Smooth,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7500,Etable,x,f,White,No,None,f,Crowded,Broad,White,e,Silky,k,White,White,p,w,t,Pendant,White,Scattered,Grasses
7501,Poisonous,k,s,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,s,Pink,White,p,w,o,Evanescent,White,Several,Woods
7502,Poisonous,k,s,Red,No,Foul,f,Close,Narrow,Buff,t,Silky,k,White,Pink,p,w,o,Evanescent,White,Several,Woods
7503,Poisonous,k,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,Pink,White,p,w,o,Evanescent,White,Several,Paths
